Review_id,User_id,Product_id,Rating,Review_text,Review_date,Verified_purchase
R19AK3DT3JOE82,712,B09BVCVTBC,4.3,My sister is using this cable to charge her phone and the cable is durable and good enough for my sister's phone. Love it!!,2023-07-07,True
R210WJI15JCSRE,788,B07JB2Y4SR,4.3,I bought it to use Android Auto on Tata Altroz car by connecting to my one plus nord 2T mobile.I have been using this for more than a week now. It's working perfectly..I am happy with the product so far.,2023-12-30,True
R29H4558OA57RW,743,B01LY9W8AF,4.5,Superb product with white lights at both ends when charging. colour and quality feels very premium..,2023-08-30,True
R3E6TE6HH92GC3,251,B09YV4RG4D,4.5,Good quality and looks beautiful... I will surely recommend,2024-12-17,True
R1KUXERHI948E7,318,B09NR6G588,4.1,It is an awesome cable i got it from Amazon. Do charge my phone in a fast way.,2023-06-20,True
R2VOHT3T6361C5,597,B07TTSS5MP,4.2,It’s good and value for money,2025-03-15,True
R2JGNI2T5LVFRQ,17,B0B25LQQPC,4.0,Good value,2024-11-28,True
R9ISXRV6DA0OY,535,B00GZLB57U,4.0,Till now i had purchased about 20 cables both micro and c type for myself and my family in this last one year. Its all because this brand wins my trust by provinding great quality with reasonable price,2024-06-11,True
R1PYVXH6MGUQLU,310,B09P18XVW6,4.1,Charging speed depends on number of factors and only in best condition it will go above 50 watts and the brand only claims that 65 watts fast charge if only you use the brand's inbox charger . For me personally I tested out at multiple occassion using it for a month or two I never got speed above 38 watt and i tested it with the cable that I received from the box and it also gave me the same speed so buy carefully if you're conditions are good and you get speed more tha 50watss then only you should buy it or you should go with 3A/4A cables as they are cheaper and more durable braided cables,2025-01-11,True
R3FUT08S34HBHW,838,B008YW8M0G,4.1,The cable supports fast charging (I'm using a OnePlus 65W charger) as advertised. If it could have been round and braided instead of flat ribbon cable,2024-06-05,True
R2X57Q7030Q9DG,86,B0B4DT8MKT,4.1, that would make it more durable. In my experience,2023-12-05,True
REPXGC5R2LG85,25,B005LJQMCK,4.1, braided cables are easy to wrap and store when not in use and they dont get frayed easily. My cable stopped fast charging after two months of usage but warranty support was excellent,2023-04-18,True
R1N2RQSGT02EZJ,700,B00MUTWLW4,4.1,Got the original one,2023-08-13,True
RPXR67LNCQALE,762,B09BCNQ9R2,4.1, and also it's  strudiness .But no fast charging in this cable ,2025-02-28,True
R1K9WE1GDB2PP0,894,B07P434WJY,4.1, it's normally charging . I love it because it's supported in micro usb ,2024-11-02,True
R2NCR8UX28VRH4,598,B0814ZY6FP,4.1,Though it is braided,2023-10-12,True
R3PTXRLR7MPN25,979,B0088TKTY2,4.1, but it is not strong like boAt. But it's okay to use it. Supports turbocharging.,2024-10-26,True
R8QBCR9MM1LGY,269,B07VJ9ZTXS,4.0,Everything is fine but it is bulky and hard,2024-08-13,True
R3VN8XDH215N7I,724,B0B1YVCJ2Y,4.0, it should be softer and thinner.....,2023-05-19,True
RNA87JCGRTQJU,433,B00EDJJ7FS,4.0,Good one,2023-11-23,True
RZ12R7OYYP0KX,829,B08JW1GVS7,4.0,quality is good. worth for 150-200 ₹. short but durable.,2023-10-27,True
R2GZZ3WYE0JJYA,718,B09ZQK9X8G,4.0,Very Good product . Satisfied..,2023-11-26,True
RHE3HXKSONROE,927,B07N8RQ6W7,4.0,This is fast charging C pin USB!You can purchase it.,2024-09-21,True
R95AYORS91NWX,336,B08HVL8QN3,4.1,Everything is good. Just one suggestion,2024-02-25,True
R345JC4508EPTU,747,B08VGM3YMF,4.1, when TCL is giving its own channel,2024-04-06,True
R2QP52L8FNG8EN,132,B09XRBJ94N,4.1, it will route me to another OTT platform for which subscription will be required to be taken.,2023-12-31,True
R19EYLO6N0AKLG,326,B0B8XNPQPN,3.9,nice charging cable for low cost.,2025-03-11,True
RTSX75DFGY3VC,776,B086394NY5,3.9, charging my iPad smoothly  Go for it,2023-08-31,True
R1WGYKGMT7EHPY,191,B08WRBG3XW,3.9,I like the product and resnable precise.,2024-03-06,True
R1ZXKR6UFH5VNW,597,B07TTSS5MP,3.9,Worth buyinh,2024-11-20,True
R35IGWMP7EV49V,409,B08CDKQ8T6,4.0,Liked it and and it suited very well for my fire tv,2024-08-11,True
RZU6RWH3LJNWV,383,B09939XJX8,4.0,Product was good ..Customer service was also good.,2024-07-30,True
R3M55L4CWCO99H,894,B00TDD0YM4,4.0, the product is good but it lags a lot it was the same before but I thought since it is new over time this would get resolved but it’s still the same,2025-01-18,False
R3W4I9B0JTZJH4,835,B09H39KTTB,4.0, it takes time to perform an action most of the times. It not up to the expectation. That is the reason why I am changing the review. Thanks,2025-01-28,True
R3C02RMYQMK6FC,970,B087JWLZ2K,4.2,This is a good product . The charging speed is slower than the original iPhone cable,2023-12-15,True
R3OI7YT648TL8I,625,B00SMFPJG0,4.2,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/81---F1ZgHL._SY88.jpg,2023-07-03,True
RDVX50PD4CTFE,791,B08MWJTST6,4.0, I didn’t like it. Still,2023-05-27,True
R11FM1DRG1FNOI,504,B0B3D39RKV,3.4, YouTube.We can't adjust brightness of tv.,2024-11-28,True
RJS87YIWGG7GF,86,B00TDD0YM4,3.4,The sound quality was next level,2023-12-31,False
R2JI1L2FTMA3ZW,460,B078HRR1XV,3.4,Picture quality also good...,2023-12-18,True
R23CC5VDSVR49B,779,B0B82YGCF6,4.4,Good Stuff... Recommended!!!,2024-08-06,True
R1B7Q58I1P83OY,996,B08W56G1K9,4.4,good cable to by in budjet,2024-10-07,True
R2E0N8Q0ZQM9N9,754,B07TCN5VR9,4.4, strong,2024-11-08,True
R5RP542IMC4OI,506,B09SZ5TWHW,4.2, good product!,2024-04-28,True
R2636VYPMOZV9,554,B0BMGG6NKT,4.2,so when my wife's Samsung charger cable gave up the ghost in less than 6  months,2023-06-02,True
RVNGA0FEAXYHI,269,B07VJ9ZTXS,4.2, visibly high quality cable,2024-03-15,True
R1EBS3566VCSCG,774,B09MKG4ZCM,4.3,About the TV - Wonderful---------------------------------------------------------------Probably the best TV in this price range (INR13000).Good - Google interface,2025-02-14,True
R1NXW7PGVND2LE,779,B0B82YGCF6,4.3,55 watt power consumption,2024-11-15,True
R5RES2LABIW7Q,539,B00TDD0YM4,4.3, HDMI,2023-05-11,False
R14ZOPYFHOYYRQ,894,B07P434WJY,4.5,Best quality,2023-08-22,True
R347KU67LE6JEH,419,B0BCZCQTJX,4.5,its a very good product and yet a reliable and durable cable to get yourself connected,2023-08-23,True
R220M468LVHIE1,806,B0B19VJXQZ,4.5,Flexible and toughness is best workAnd also in samsung m31s mobile fast charging,2023-10-05,True
R6AQJGUP6P86,415,B09L835C3V,4.2, good product.,2024-03-04,True
RXF3HCCBWV0VB,603,B09NNJ9WYM,3.6,Overall very good item,2025-01-08,True
R1QMN1WQJIWAB7,793,B00TDD0YM4,3.6,This was used to accesd wifi connectivity for desk top,2023-06-16,False
R2Z00XYFTN4T2Y,33,B0B15GSPQW,3.6, worked fine,2024-05-23,True
R3NPDCAH895UHB,751,B08J7VCT12,3.6,like,2024-05-23,True
RVHHM5FW31JN1,493,B09L8DSSFH,4.2,nobody turned up.This is very very bad and irresponsible service by OnePlus and Amazon. I'm very disappointed with the service and highly criticize this behavior. A company should always take care of its customer satisfaction and you have failed in doing this.What do you guys expect us to do? Wait for 5 to 6 days to get my TV installed even when it's been delivered and wait for you guys to come after so many days. Even when I'm having my smart TV delivered to my home,2024-07-08,True
RG7D4BZAWAW7I,47,B01F25X6RQ,4.1,Good buy,2023-07-09,True
R3RT49SO6YCNDO,408,B08GM5S4CQ,4.2,1080p.3. Steal deal,2023-06-07,True
R217N2SRNQMWHJ,700,B00MUTWLW4,4.2, netflix,2023-05-09,True
R1H7N6CO2XOFSO,898,B08GM5S4CQ,4.2, tcl channel,2024-05-14,True
R2GVIPC51M5OO6,336,B08HVL8QN3,3.7,Its worth for money,2024-05-23,True
R1A3XYRF4ESBLP,539,B08VGDBF3B,3.8, the back button is discolored. Since it is working and we are in an urgent need of a remote,2024-11-24,True
RVRLO0A6SRBIU,289,B08GM5S4CQ,3.7,just received the product,2025-02-27,True
R3VH49P53CT04T,950,B00TDD0YM4,3.7, seems good,2023-12-08,False
R233DLMRTKEDS4,972,B07ZJND9B9,3.7,This is a useful product ever✅,2024-05-02,True
R8ZDM5P3NBJ6V,138,B0B2C5MJN6,4.1,Quality of cable is good and fast charging and customer care support very helpful,2024-10-07,True
R3TNBYI02BNXDP,418,B08JV91JTK,4.1,Awesome quality and fast charging,2023-04-14,True
36072E3C-28A2-40,211,B09DSQXCM8,4.1,Exactly as described and does the job well.,2024-12-01,False
2642F899-88A3-42,835,B09DSQXCM8,4.4,Great quality and works without any issues.,2024-07-18,False
803377ED-6840-4E,36,B09DSQXCM8,3.9,Very easy to set up and use.,2025-03-15,False
C993E9B2-2911-41,664,B09DSQXCM8,4.6,"Decent value for money, would recommend.",2024-12-19,True
10681164-F80A-42,641,B0BDYVC5TD,4.1,"No major downsides, it's a good product.",2024-10-11,False
2ECE36E6-4CF0-46,194,B0BDYVC5TD,4.0,I've used it for weeks with zero problems.,2024-08-15,False
64618020-E5C0-4F,667,B0BDYVC5TD,3.7,Great quality and works without any issues.,2024-09-02,False
C2862A7E-4A24-40,499,B0811VCGL5,3.9,"Decent value for money, would recommend.",2025-02-24,True
F93E2B4F-448A-4D,345,B0811VCGL5,3.8,Good buy for the price point.,2024-11-28,True
4C9ABB44-F93A-4E,879,B07WG8PDCW,4.7,Perfect for what I needed it for.,2025-02-15,True
90EFB4E5-CE32-4A,893,B07WG8PDCW,4.5,Very easy to set up and use.,2025-02-05,True
B8660F1F-5129-4B,240,B07WG8PDCW,4.7,I've used it for weeks with zero problems.,2024-04-30,True
DE04CEE3-3D36-45,679,B096YCN3SD,4.3,Impressive performance in daily use.,2024-05-28,True
02619DAF-C230-4E,146,B096YCN3SD,4.8,"Not bad at all, does what it's supposed to.",2024-08-20,True
D09519E6-D267-4D,647,B096YCN3SD,4.5,Very easy to set up and use.,2024-12-07,True
D59F580E-FCBC-4C,86,B096YCN3SD,4.2,Met all my expectations and more.,2024-04-21,True
B6FEB209-29DB-4C,675,B096YCN3SD,4.3,I've used it for weeks with zero problems.,2024-11-07,True
CE8C485E-EE7D-41,297,B09CTWFV5W,4.4,"Simple, effective, and affordable.",2024-12-01,False
E8DEA046-D7CA-4D,858,B09CTWFV5W,3.7,Good buy for the price point.,2025-02-04,False
421B24CE-6F8E-4C,649,B09CTWFV5W,3.6,Build quality is better than expected.,2024-11-28,True
E3461B03-22D5-41,883,B09CTWFV5W,3.9,I've used it for weeks with zero problems.,2025-03-19,False
28389B47-5127-4D,813,B0B3RRWSF6,4.6,Been using it every day and it's holding up great.,2025-03-12,True
33629B1D-CEA6-4E,657,B0B3RRWSF6,4.0,Good buy for the price point.,2024-05-31,False
0BADDC26-CC25-4E,96,B0B3RRWSF6,3.8,Very easy to set up and use.,2024-06-17,False
ACF3741B-F8A6-4E,39,B0B3RRWSF6,4.4,Perfect for what I needed it for.,2024-07-14,False
2100E7EE-53A4-45,711,B086GVRP63,4.1,Great quality and works without any issues.,2024-08-12,False
8D70D54D-F98D-40,257,B086GVRP63,4.8,"No complaints so far, everything works as advertised.",2025-01-05,True
D9C75FBD-D3A7-4E,846,B08NW8GHCJ,4.3,Didn't expect it to perform so well for the price.,2025-01-21,False
9C3C7C92-1C12-49,972,B08NW8GHCJ,4.6,"Simple, effective, and affordable.",2025-02-17,True
CD14B7BC-33B8-41,70,B08NW8GHCJ,4.0,"No complaints so far, everything works as advertised.",2024-09-12,True
46520BD9-89E7-47,34,B08NW8GHCJ,4.3,Functionality is just right for my use case.,2024-07-07,True
7C2FF260-DF5B-4F,26,B0BDZWMGZ1,4.6,I've used it for weeks with zero problems.,2024-10-26,True
43800066-40DC-41,191,B0BDZWMGZ1,3.7,"No complaints so far, everything works as advertised.",2024-12-16,True
769BBA52-7626-4A,792,B0BDZWMGZ1,4.6,A solid choice if you're looking for reliability.,2024-08-09,False
17652D4A-E2C8-4E,869,B07V82W5CN,4.1,"Not bad at all, does what it's supposed to.",2025-01-23,True
554EF252-AE6F-49,307,B07V82W5CN,4.3,"No complaints so far, everything works as advertised.",2024-04-28,True
24DDA8EB-1899-4D,410,B07V82W5CN,4.2,A solid choice if you're looking for reliability.,2024-10-02,False
54BAE8FB-685B-40,279,B07V82W5CN,4.4,I've used it for weeks with zero problems.,2024-07-08,False
9306D453-826F-4A,875,B07V82W5CN,3.8,Met all my expectations and more.,2024-09-01,False
932DA158-4425-48,510,B08Y57TPDM,4.1,Very easy to set up and use.,2024-11-15,True
62A70629-4053-4C,759,B08Y57TPDM,4.0,Great quality and works without any issues.,2024-12-17,False
1329063B-20EC-4F,504,B08Y57TPDM,4.1,"Decent value for money, would recommend.",2024-06-10,True
4C2AAC39-C993-48,234,B08Y57TPDM,4.0,Feels sturdy and well-made.,2024-07-08,False
906FD3C2-5C52-46,427,B07Q4QV1DL,3.7,"No complaints so far, everything works as advertised.",2024-06-25,False
1039DB2A-08A7-41,370,B07Q4QV1DL,4.0,Met all my expectations and more.,2024-07-31,True
C837D82D-7F78-48,561,B07Q4QV1DL,4.6,Impressive performance in daily use.,2024-09-12,True
B96C8AC1-2138-4B,658,B07Q4QV1DL,3.6,Good buy for the price point.,2024-12-05,False
B98CFC99-93A2-46,872,B07Q4QV1DL,3.8,Perfect for what I needed it for.,2025-03-25,True
5AE84E7A-EDDD-42,344,B0BNQMF152,4.2,I've used it for weeks with zero problems.,2025-03-06,False
97F44173-DC79-4D,503,B0BNQMF152,4.6,Great quality and works without any issues.,2024-07-04,False
B49D50DC-9BA3-4C,911,B0BNQMF152,4.5,"No major downsides, it's a good product.",2024-10-31,False
35344D87-9CEA-49,135,B07DFYJRQV,4.2,Very easy to set up and use.,2024-05-11,True
7F8B4163-DF6B-42,349,B07DFYJRQV,4.2,Met all my expectations and more.,2024-09-25,True
3FED9984-7F79-46,639,B07DFYJRQV,4.3,Impressive performance in daily use.,2024-10-20,False
ED3598A1-0E45-4B,568,B07DFYJRQV,4.1,Build quality is better than expected.,2024-11-22,True
F8E171D8-7975-4C,91,B07DFYJRQV,4.8,Exactly as described and does the job well.,2025-03-16,False
0149B069-3FE0-42,993,B0B5KZ3C53,4.9,Been using it every day and it's holding up great.,2025-02-19,True
5F4B2C8E-F59E-4A,863,B0B5KZ3C53,4.9,Exactly as described and does the job well.,2024-07-10,True
59F319DB-17FF-4E,158,B0B8ZM9RVV,3.4,I've used it for weeks with zero problems.,2024-05-31,True
C75530ED-AED6-49,564,B0B8ZM9RVV,3.3,Functionality is just right for my use case.,2025-02-02,False
399B9B04-796D-47,238,B0B8ZM9RVV,4.0,Great quality and works without any issues.,2024-11-07,False
24862156-18C2-40,735,B0B8ZM9RVV,4.2,A solid choice if you're looking for reliability.,2025-01-10,False
0CF85FB1-05DD-43,272,B0B8ZM9RVV,3.3,Everything arrived on time and intact.,2025-02-13,False
C1A60C90-F312-48,383,B08TZD7FQN,3.8,"Not bad at all, does what it's supposed to.",2025-02-25,False
88E6490F-C0F9-4B,347,B08TZD7FQN,3.5,"No major downsides, it's a good product.",2024-07-22,False
FC2E2EA3-E4DA-4A,111,B0B244R4KB,3.3,A solid choice if you're looking for reliability.,2025-01-07,False
4D2B78F9-F20D-47,883,B0B244R4KB,3.9,Functionality is just right for my use case.,2024-05-31,True
CC7BBD63-E13F-44,892,B0B244R4KB,3.8,Met all my expectations and more.,2024-10-05,True
3E488B88-CD25-48,418,B0978V2CP6,3.7,Everything arrived on time and intact.,2024-07-14,True
44615087-08AA-4A,984,B0978V2CP6,4.3,Met all my expectations and more.,2025-02-12,True
EBE304EF-56E7-44,649,B0978V2CP6,4.4,Good buy for the price point.,2024-10-13,False
073918A5-52E9-40,703,B0978V2CP6,3.6,Exactly as described and does the job well.,2024-11-27,True
D03C3615-EE19-4C,632,B09F9YQQ7B,4.2,"Decent value for money, would recommend.",2025-01-03,True
571709C4-83B8-4E,786,B09F9YQQ7B,4.1,Impressive performance in daily use.,2024-09-25,False
20F0D2F2-0EEB-4F,78,B00E3DVQFS,4.2,Feels sturdy and well-made.,2025-02-12,True
CB040689-8791-4B,390,B00E3DVQFS,4.5,"Not bad at all, does what it's supposed to.",2024-09-21,False
8A100DB6-D6DB-4C,267,B00E3DVQFS,4.6,"No complaints so far, everything works as advertised.",2024-04-15,False
0DD1F779-B3E5-4B,305,B09YL9SN9B,4.1,"Decent value for money, would recommend.",2024-11-06,True
86FBF770-2AE5-41,887,B09YL9SN9B,4.2,Feels sturdy and well-made.,2024-12-14,False
8FC52EB6-6366-47,15,B09YL9SN9B,3.6,Good buy for the price point.,2024-12-22,False
8BEF4568-557E-4A,511,B09YL9SN9B,4.4,Met all my expectations and more.,2024-05-22,True
92E32C82-CDF2-4E,582,B09YL9SN9B,4.4,Functionality is just right for my use case.,2025-01-14,True
4117389B-C75E-49,739,B074CWD7MS,4.4,Met all my expectations and more.,2024-08-11,True
CCB8DE8F-3BDD-4C,162,B074CWD7MS,4.5,Feels sturdy and well-made.,2025-01-13,True
3AD94C6A-3567-47,856,B09RF2QXGX,4.0,Very easy to set up and use.,2024-08-16,False
1B2CA781-6DFF-4A,796,B09RF2QXGX,4.2,A solid choice if you're looking for reliability.,2024-11-09,False
793A509A-08C7-43,970,B09RF2QXGX,4.3,Build quality is better than expected.,2024-09-19,True
